steering,left_speed,right_speed
-7,100,100
-7,100,100
-7,100,100
-7,100,100
-7,100,100
-7,100,100
-7,100,100
-7,100,100
-7,100,100
-7,100,100
-7,100,100
-7,100,100
-7,100,100
-7,100,100
-7,100,100
-7,100,100
-7,100,100
-7,100,100
-7,100,100
-7,100,100
-7,100,100
-7,100,100
-7,100,100
-7,100,100
-7,100,100
-7,100,100
-7,100,100
-7,100,100
-7,100,100
-7,100,100
-7,100,100
-7,100,100
-7,100,100
-7,100,100
-7,100,100
-7,100,100
-7,100,100
-7,100,100
-7,100,100
-7,100,100
-7,100,100
-7,100,100
-7,100,100
-7,100,100
-7,100,100
-7,100,100
-7,100,100
-7,100,100
-7,100,100
-7,100,100
-7,100,100
-7,100,100
-7,100,100
-7,100,100
-7,100,100
-7,100,100
-7,100,100
-7,100,100
-7,100,100
-7,100,100
-7,100,100
-7,100,100
-7,100,100
-7,100,100
-7,100,100
-7,100,100
-7,100,100
-7,100,100
-7,100,100
-6,100,100
-5,100,100
-4,100,100
-3,100,100
-2,100,100
-1,100,100
0,100,100
1,100,100
2,100,100
3,100,100
4,100,100
5,100,100
4,100,100
3,100,100
2,100,100
1,100,100
0,100,100
-1,100,100
-2,100,100
-3,100,100
-4,100,100
-5,100,100
-6,100,100
-7,100,100
-7,100,100
-7,100,100
-7,100,100
-6,100,100
-5,100,100
-4,100,100
-3,100,100
-2,100,100
-1,100,100
0,100,100
